품목일련번호,품목명,큰제품이미지,분류명
202101392,아젯탐정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhcyy,동맥경화용제
202101391,아젯탐정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhczY,동맥경화용제
202101390,아젯탐정10_40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhc_3,동맥경화용제
201904505,본에정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhc_e,해열.진통.소염제
201902302,엑스원알정5_160_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhc-W,기타의순환계용약
202004035,센스온액티브연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jcz,기타의비타민제
201905067,에스프라졸정20밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhd2H,소화성궤양용제
202008720,칸타칸듀오정10_16밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhd31,기타의순환계용약
202008716,칸타칸듀오정5_8밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhd3f,기타의순환계용약
202008719,칸타칸듀오정10_8밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhd4O,기타의순환계용약
202003157,레가마린연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhd7Z,간장질환용제
202101527,아토에정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhd8J,동맥경화용제
202005526,로미텔정40_5밀리그램(텔미사르탄|로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhdC0,기타의순환계용약
202005528,로미텔정40_10밀리그램(텔미사르탄|로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhdDr,기타의순환계용약
202005523,로미텔정80_5밀리그램(텔미사르탄|로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhdEC,기타의순환계용약
202005525,로미텔정80_10밀리그램(텔미사르탄|로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhdEn,기타의순환계용약
201908230,칸디스텐질정100밀리그램(클로트리마졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhdNe,비뇨생식기관용제(성병예방제포함)
202001336,가뉴틴캡슐300밀리그램(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1ra,항전간제
202000324,일성글리메피리드정4밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1rs,당뇨병용제
200903081,유닉신정(클로닉신리시네이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1s8,해열.진통.소염제
202203304,이부콜벤연질캡슐400밀리그램(이부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1ww,해열.진통.소염제
202106513,디케이정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1xC,저함량비타민및미네랄제제
202007622,텔리아정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1xm,당뇨병용제
202201433,텔리아엠서방정20_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1y2,당뇨병용제
202201434,텔리아엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1yK,당뇨병용제
202104347,엘카민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaohC,해열.진통.소염제
201901371,세레벡스캡슐100밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Og9J5dfYxS,해열.진통.소염제
202107133,레밋치구강붕해정2.5마이크로그램(날푸라핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaomG,기타의중추신경용약
199701555,올페드린정25밀리그램(오르페나드린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbnp,기타의중추신경용약
202001987,쎄라펜캡슐200밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1kt,해열.진통.소염제
202202722,테넬로드엠서방정20_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1oF,당뇨병용제
202202723,테넬로드엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1oX,당뇨병용제
202202724,테넬로드엠서방정10_500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1op,당뇨병용제
202202730,테리아엠서방정10_500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1p9,당뇨병용제
202202728,테리아엠서방정20_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1pj,당뇨병용제
202202729,테리아엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1p-,당뇨병용제
202202639,테네글리엠서방정10_500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1qL,당뇨병용제
202202638,테네글리엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1qk,당뇨병용제
202202637,테네글리엠서방정20_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1r0,당뇨병용제
202201424,테네로엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1rI,당뇨병용제
200604158,디에트정(펜디메트라진타르타르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1sQ,자율신경제
201908506,탐스렌서방캡슐0.2밀리그램(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1si,기타의비뇨생식기관및항문용약
202003574,젤라스정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1s_,기타의알레르기용약
202201310,테넬엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1we,당뇨병용제
202203099,벨라비엠정(세벨라머탄산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1yu,기타의순환계용약
202100976,테글리정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1zA,당뇨병용제
202201314,테글리엠서방정10_500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1zS,당뇨병용제
202201313,테글리엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1zk,당뇨병용제
202201312,테글리엠서방정20_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1_0,당뇨병용제
200600522,크라빅스정(클로피도그렐황산수소염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1-8,동맥경화용제
202203582,탑콘도르600정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l47z,기타의비타민제
201501503,폴리크론정(폴리카르보필칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l48F,기타의소화기관용약
202201332,테네틴엠서방정10_500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pOU,당뇨병용제
202201330,테네틴엠서방정20_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pOm,당뇨병용제
202201331,테네틴엠서방정10_750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pP2,당뇨병용제
202007624,테네로정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pPK,당뇨병용제
200607709,비나크린정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pQA,기타의혈액및체액용약
201908689,포진클로버정250밀리그램(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pQS,기타의화학요법제
201903501,안포그렐SR정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OfqkDGYV5n,기타의혈액및체액용약
201906768,피나스트정1밀리그램(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pR0,모발용제(발모|탈모|염모|양모제)
202101014,테넬정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pUO,당뇨병용제
199900184,노이로민정(세인트존스워트80%메탄올건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLYZI_IeJP,기타의중추신경용약
201401055,알리코우르소데옥시콜산정300밀리그램(우르소데옥시콜산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h0K,이담제
202100311,비디디셀정25밀리그램(비페닐디메틸디카르복실레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h0c,-
201907336,미니페정0.1밀리그램(데스모프레신아세트산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h1A,뇌하수체호르몬제
201907335,미니페정0.2밀리그램(데스모프레신아세트산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h1V,뇌하수체호르몬제
202202190,로제텔핀정40_20_10_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h1v,기타의순환계용약
202202193,로제텔핀정80_20_10_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h2B,기타의순환계용약
202202477,아제로핀정16밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h2T,혈압강하제
202108116,아제로핀정8밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h2l,혈압강하제
202001227,솔페나정5밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h31,기타의비뇨생식기관및항문용약
202001228,솔페나정10밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h3J,기타의비뇨생식기관및항문용약
201708173,티오메타정480밀리그램(알티옥트산트로메타민염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h3b,따로분류되지않는대사성의약품
201903487,안플래트SR정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h3t,기타의혈액및체액용약
201706746,사폴정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONExX12h49,기타의혈액및체액용약
202200919,포시로정5밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OO88JPAn-X,당뇨병용제
202200432,포시로정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OO88JPAn-p,당뇨병용제
202108142,자누그립틴정50밀리그램(시타글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKdx,-
201908481,메가록시신정150밀리그램(록시트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt6f,주로그람양성균|리케치아|비루스에작용하는것
202102037,빌탁스정50밀리그램(빌다글립틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt77,당뇨병용제
202107703,피디펙솔정0.5밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt7a,기타의중추신경용약
202107701,피디펙솔정0.25밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt8K,기타의중추신경용약
202107702,피디펙솔정0.125밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt8i,기타의중추신경용약
202107704,피디펙솔정1밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt8_,기타의중추신경용약
201901829,라베핀정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEt9x,소화성궤양용제
200300725,엠피스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaofH,해열.진통.소염제
202002543,야일라정10밀리그램(바데나필염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaofZ,기타의비뇨생식기관및항문용약
202108099,벨라인정(방풍통성산건조엑스(4.6→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaofr,기타의순환계용약
202108100,벨라인정475밀리그램(방풍통성산건조엑스(4.6→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaog7,기타의순환계용약
202107857,서울에페리손서방정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1SsaomY,골격근이완제
202106101,윕스정10밀리그램(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaomq,기타의비뇨생식기관및항문용약
202107211,실리킹볼란테연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9ic,간장질환용제
200700140,징코모아정120mg(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9oz,기타의순환계용약
201906883,유니텔미사탄정40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9pF,혈압강하제
201906884,유니텔미사탄정80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9pX,혈압강하제
200600224,디스포진정250밀리그램(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jtA,기타의화학요법제
201701269,부로멜장용정(브로멜라인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jus,효소제제
201706942,자트론엑스엘정(알푸조신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jxO,기타의비뇨생식기관및항문용약
201908603,일동라푸티딘정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jzM,소화성궤양용제
201903427,텔미듀얼정40_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02j-c,혈압강하제
201903426,텔미듀얼정80_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02j-u,혈압강하제
201401487,로스틴정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8M9,동맥경화용제
201906143,펠라엠정(펠라고니움시도이데스11%에탄올건조엑스(5.5∼6.6→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oe8SX1Eis5,기타의호흡기관용약
202002560,자렐슨정2.5밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8QN,혈액응고저지제
200401964,인펙신캡슐(은교산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8S3,해열.진통.소염제
202202386,셈블릭스정40밀리그램(애시미닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4Iu,항악성종양제
202202385,셈블릭스정20밀리그램(애시미닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4JA,항악성종양제
201307160,알보젠시메티딘정200밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4Jk,소화성궤양용제
201802671,디멘토정(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1W0,기타의중추신경용약
201901830,라베라엠정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1WI,소화성궤양용제
202001440,센리카캡슐50밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1Wa,기타의중추신경용약
202204087,포비정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1Ws,기타의비타민제
201801019,휴티카정60밀리그램(티카그렐러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe7V,동맥경화용제
201801018,휴티카정90밀리그램(티카그렐러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe7n,동맥경화용제
201708370,사포드정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe83,기타의혈액및체액용약
202200088,나나정500밀리그램(아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmZk,해열.진통.소염제
201309147,엑스건정5_80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAma0,혈압강하제
202300112,피마사브정60_2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmaa,혈압강하제
202300100,피마사브정60_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmas,혈압강하제
202300133,피마사브정30_2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmb8,혈압강하제
201906628,몬테스건츄정5밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmbQ,기타의알레르기용약
201907357,피나앤정1밀리그램(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmbi,모발용제(발모|탈모|염모|양모제)
201402846,란프톤캡슐15밀리그램(란소프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmb_,소화성궤양용제
202300026,다포가정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmcG,당뇨병용제
202300355,다파루틴듀오서방정10_1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmcY,당뇨병용제
202300124,암디카브큐정60_2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmcq,혈압강하제
202300141,암디카브큐정30_2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmd6,혈압강하제
202300103,암디카브큐정60_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmdO,혈압강하제
201801327,비엘글리메정2밀리그램(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7tf,당뇨병용제
